State Code,State,Program Code,Program Name,Type of Program,Article Number,Article URL,Pathway
IA,Iowa,PBMA9,Foundational/Middle Grades Mathematics,Initial,2575,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Middle-School-Certification-Licenses-Not-Available/ta-p/696, 
IA,Iowa,BASC9,Foundational/Middle Grades Science,Initial,2575,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Middle-School-Certification-Licenses-Not-Available/ta-p/696, 
IA,Iowa,BSSEMG,Foundational/Middle Grades Science,Initial,2575,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Middle-School-Certification-Licenses-Not-Available/ta-p/696, 
IA,Iowa,MATSC9,Foundational/Middle Grades Science,Initial,2575,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Middle-School-Certification-Licenses-Not-Available/ta-p/696, 
IA,Iowa,PBSC9,Foundational/Middle Grades Science,Initial,2575,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Middle-School-Certification-Licenses-Not-Available/ta-p/696, 
IA,Iowa,MATEES,Secondary English,Initial,43497,https://cm.wgu.edu/t5/Teacher-Licensure-Information/Iowa-MAT-Secondary-English-Exam-Requirements/ta-p/1664, 
IA,Iowa,MATENG12,Secondary English,Initial,43497,https://cm.wgu.edu/t5/Teacher-Licensure-Information/Iowa-MAT-Secondary-English-Exam-Requirements/ta-p/1664, 
IA,Iowa,BAMA12,Secondary Mathematics,Initial,2580,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/1327, 
IA,Iowa,BSMES,Secondary Mathematics,Initial,2580,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/1327, 
IA,Iowa,MATMA12,Secondary Mathematics,Initial,2580,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/1327, 
IA,Iowa,MATMES,Secondary Mathematics,Initial,2580,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/1327, 
IA,Iowa,PBMA12,Secondary Mathematics,Initial,2580,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/1327, 
IA,Iowa,MATSC12,Secondary Science,Initial,2581,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Secondary-Science-Certification-and-Exam-Requirements/ta-p/1330, 
IA,Iowa,MATSES,Secondary Science,Initial,2581,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Secondary-Science-Certification-and-Exam-Requirements/ta-p/1330, 
IA,Iowa,PBSC12,Secondary Science,Initial,2581,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Secondary-Science-Certification-and-Exam-Requirements/ta-p/1330, 
IA,Iowa,BASCB12,Secondary Science- Biology/Life Sciences,Initial,2581,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Secondary-Science-Certification-and-Exam-Requirements/ta-p/1330, 
IA,Iowa,BSSESB,Secondary Science- Biology/Life Sciences,Initial,2581,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Secondary-Science-Certification-and-Exam-Requirements/ta-p/1330, 
IA,Iowa,BASCH12,Secondary Science- Chemistry,Initial,2581,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Secondary-Science-Certification-and-Exam-Requirements/ta-p/1330, 
IA,Iowa,BSSESC,Secondary Science- Chemistry,Initial,2581,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Secondary-Science-Certification-and-Exam-Requirements/ta-p/1330, 
IA,Iowa,BASCG12,Secondary Science- Geology/Earth & Space Science,Initial,2581,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Secondary-Science-Certification-and-Exam-Requirements/ta-p/1330, 
IA,Iowa,BSSESE,Secondary Science- Geology/Earth & Space Science,Initial,2581,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Secondary-Science-Certification-and-Exam-Requirements/ta-p/1330, 
IA,Iowa,BASCPH12,Secondary Science- Physics,Initial,2581,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Secondary-Science-Certification-and-Exam-Requirements/ta-p/1330, 
IA,Iowa,BSSESP,Secondary Science- Physics,Initial,2581,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Secondary-Science-Certification-and-Exam-Requirements/ta-p/1330, 
IA,Iowa,MATSS12,Secondary Social Science,Initial,2576,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Secondary-Social-Science-Certification-and-Exam-Requirements/ta-p/1195, 
IA,Iowa,PBSS12,Secondary Social Science,Initial,2576,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Secondary-Social-Science-Certification-and-Exam-Requirements/ta-p/1195, 
IA,Iowa,BASS12,Social Science Education,Initial,2576,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-Secondary-Social-Science-Certification-and-Exam-Requirements/ta-p/1195, 
IA,Iowa,BASPMM,Special Education - Mild to Moderate,Initial,NO SH#,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-BA-Special-Education-Mild-to-Moderate-Certification-and-Exam/ta-p/7997, 
IA,Iowa,BASP,Special Education/Elementary Education,Initial,2158,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-BA-Special-Education-Elementary-Education-Certification-and/ta-p/1564, 
IA,Iowa,BASPEE,Special Education/Elementary Education,Initial,2158,https://cm.wgu.edu/t5/Teacher-Licensure-Information/IA-BA-Special-Education-Elementary-Education-Certification-and/ta-p/1564, 
IA,Iowa,MSCIN,Curriculum and Instruction,Non-Licensure,0,EXEMPT, 
IA,Iowa,BAES,Educational Studies,Non-Licensure,0,EXEMPT, 
IA,Iowa,MAES,Educational Studies,Non-Licensure,0,EXEMPT, 
IA,Iowa,MEDID,Instructional Design,Non-Licensure,0,EXEMPT, 
IA,Iowa,MEDLT,Learning and Technology,Non-Licensure,0,EXEMPT, 
IA,Iowa,MAMEK6,Mathematics Education,Non-Licensure,0,EXEMPT, 
IA,Iowa,ENDELL,English as a Second Language,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
IA,Iowa,MAELLP12,English as a Second Language,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
IA,Iowa,MAME9,Foundational/Middle Grades Mathematics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
IA,Iowa,MAMEMG,Foundational/Middle Grades Mathematics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
IA,Iowa,MASE9,Foundational/Middle Grades Science,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
IA,Iowa,MASEMG,Foundational/Middle Grades Science,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
IA,Iowa,MAME12,Secondary Mathematics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
IA,Iowa,MAMES,Secondary Mathematics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
IA,Iowa,MASEB12,Secondary Science- Biology/Life Sciences,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
IA,Iowa,MASESB,Secondary Science- Biology/Life Sciences,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
IA,Iowa,MASECH12,Secondary Science- Chemistry,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
IA,Iowa,MASESC,Secondary Science- Chemistry,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
IA,Iowa,MASEG12,Secondary Science- Geology/Earth & Space Science,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
IA,Iowa,MASESE,Secondary Science- Geology/Earth & Space Science,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
IA,Iowa,MASEPH12,Secondary Science- Physics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
IA,Iowa,MASESP,Secondary Science- Physics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
IA,Iowa,MSSP,Special Education,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
ID,Idaho,BAECE,Early Childhood Education,Initial,2224,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Early-Childhood-Education-Certification-and-Exam-Requirements/ta-p/934, 
ID,Idaho,ENDEDL,Educational Leadership,Initial,1833,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Educational-Leadership-Certification-Requirements/ta-p/1463, 
ID,Idaho,ENDEDLST,Educational Leadership,Initial,1833,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Educational-Leadership-Certification-Requirements/ta-p/1463, 
ID,Idaho,ENDEDLSTE,Educational Leadership,Initial,1833,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Educational-Leadership-Certification-Requirements/ta-p/1463, 
ID,Idaho,ENDEDLSTS,Educational Leadership,Initial,1833,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Educational-Leadership-Certification-Requirements/ta-p/1463, 
ID,Idaho,MSEDL,Educational Leadership,Initial,1833,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Educational-Leadership-Certification-Requirements/ta-p/1463, 
ID,Idaho,MSEDLST,Educational Leadership,Initial,1833,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Educational-Leadership-Certification-Requirements/ta-p/1463, 
ID,Idaho,MSEDLSTE,Educational Leadership,Initial,1833,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Educational-Leadership-Certification-Requirements/ta-p/1463, 
ID,Idaho,MSEDLSTS,Educational Leadership,Initial,1833,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Educational-Leadership-Certification-Requirements/ta-p/1463, 
ID,Idaho,BAELED,Elementary Education,Initial,2223,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Elementary-Education-Certification-and-Exam-Requirements/ta-p/1118, 
ID,Idaho,BAISK8,Elementary Education,Initial,2223,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Elementary-Education-Certification-and-Exam-Requirements/ta-p/1118, 
ID,Idaho,MATELED,Elementary Education,Initial,2223,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Elementary-Education-Certification-and-Exam-Requirements/ta-p/1118, 
ID,Idaho,MATELK8,Elementary Education,Initial,2223,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Elementary-Education-Certification-and-Exam-Requirements/ta-p/1118, 
ID,Idaho,PBELED,Elementary Education,Initial,2223,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Elementary-Education-Certification-and-Exam-Requirements/ta-p/1118, 
ID,Idaho,PBELK8,Elementary Education,Initial,2223,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Elementary-Education-Certification-and-Exam-Requirements/ta-p/1118, 
ID,Idaho,BAMA9,Foundational/Middle Grades Mathematics,Initial,2225,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Middle-Level-Mathematics-Certification-and-Exam-Requirements/ta-p/558, 
ID,Idaho,BSMEMG,Foundational/Middle Grades Mathematics,Initial,2225,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Middle-Level-Mathematics-Certification-and-Exam-Requirements/ta-p/558, 
ID,Idaho,MATMA9,Foundational/Middle Grades Mathematics,Initial,2225,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Middle-Level-Mathematics-Certification-and-Exam-Requirements/ta-p/558, 
ID,Idaho,MATMEMG,Foundational/Middle Grades Mathematics,Initial,2225,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Middle-Level-Mathematics-Certification-and-Exam-Requirements/ta-p/558, 
ID,Idaho,PBMA9,Foundational/Middle Grades Mathematics,Initial,2225,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Middle-Level-Mathematics-Certification-and-Exam-Requirements/ta-p/558, 
ID,Idaho,BASC9,Foundational/Middle Grades Science,Initial,2514,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Middle-Grades-Science-License-Not-Available/ta-p/589, 
ID,Idaho,BSSEMG,Foundational/Middle Grades Science,Initial,2514,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Middle-Grades-Science-License-Not-Available/ta-p/589, 
ID,Idaho,MATSC9,Foundational/Middle Grades Science,Initial,2514,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Middle-Grades-Science-License-Not-Available/ta-p/589, 
ID,Idaho,PBSC9,Foundational/Middle Grades Science,Initial,2514,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Middle-Grades-Science-License-Not-Available/ta-p/589, 
ID,Idaho,MATEES,Secondary English,Initial,43498,https://cm.wgu.edu/t5/Teacher-Licensure-Information/Idaho-MAT-Secondary-English-Exam-Requirements/ta-p/1216, 
ID,Idaho,MATENG12,Secondary English,Initial,43498,https://cm.wgu.edu/t5/Teacher-Licensure-Information/Idaho-MAT-Secondary-English-Exam-Requirements/ta-p/1216, 
ID,Idaho,BAMA12,Secondary Mathematics,Initial,2226,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/597, 
ID,Idaho,BSMES,Secondary Mathematics,Initial,2226,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/597, 
ID,Idaho,MATMA12,Secondary Mathematics,Initial,2226,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/597, 
ID,Idaho,MATMES,Secondary Mathematics,Initial,2226,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/597, 
ID,Idaho,PBMA12,Secondary Mathematics,Initial,2226,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/597, 
ID,Idaho,MATSC12,Secondary Science,Initial,2228,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Secondary-Science-Certification-and-Exam-Requirements/ta-p/594, 
ID,Idaho,MATSES,Secondary Science,Initial,2228,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Secondary-Science-Certification-and-Exam-Requirements/ta-p/594, 
ID,Idaho,PBSC12,Secondary Science,Initial,2228,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Secondary-Science-Certification-and-Exam-Requirements/ta-p/594, 
ID,Idaho,BASCB12,Secondary Science- Biology/Life Sciences,Initial,2228,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Secondary-Science-Certification-and-Exam-Requirements/ta-p/594, 
ID,Idaho,BSSESB,Secondary Science- Biology/Life Sciences,Initial,2228,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Secondary-Science-Certification-and-Exam-Requirements/ta-p/594, 
ID,Idaho,BASCH12,Secondary Science- Chemistry,Initial,2228,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Secondary-Science-Certification-and-Exam-Requirements/ta-p/594, 
ID,Idaho,BSSESC,Secondary Science- Chemistry,Initial,2228,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Secondary-Science-Certification-and-Exam-Requirements/ta-p/594, 
ID,Idaho,BASCG12,Secondary Science- Geology/Earth & Space Science,Initial,2228,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Secondary-Science-Certification-and-Exam-Requirements/ta-p/594, 
ID,Idaho,BSSESE,Secondary Science- Geology/Earth & Space Science,Initial,2228,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Secondary-Science-Certification-and-Exam-Requirements/ta-p/594, 
ID,Idaho,BASCPH12,Secondary Science- Physics,Initial,2228,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Secondary-Science-Certification-and-Exam-Requirements/ta-p/594, 
ID,Idaho,BSSESP,Secondary Science- Physics,Initial,2228,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Secondary-Science-Certification-and-Exam-Requirements/ta-p/594, 
ID,Idaho,MATSS12,Secondary Social Science,Initial,2227,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Secondary-Social-Science-Certification-and-Exam-Requirements/ta-p/587, 
ID,Idaho,PBSS12,Secondary Social Science,Initial,2227,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Secondary-Social-Science-Certification-and-Exam-Requirements/ta-p/587, 
ID,Idaho,BASS12,Social Science Education,Initial,2227,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-Secondary-Social-Science-Certification-and-Exam-Requirements/ta-p/587, 
ID,Idaho,BASPMM,Special Education - Mild to Moderate,Initial,NO SH#,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-BA-Special-Education-Mild-to-Moderate-Certification-and-Exam/ta-p/8012, 
ID,Idaho,BASP,Special Education/Elementary Education,Initial,2166,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-BA-Special-Education-Elementary-Education-Certification-and/ta-p/1269, 
ID,Idaho,BASPEE,Special Education/Elementary Education,Initial,2166,https://cm.wgu.edu/t5/Teacher-Licensure-Information/ID-BA-Special-Education-Elementary-Education-Certification-and/ta-p/1269, 
ID,Idaho,MSCIN,Curriculum and Instruction,Non-Licensure,0,EXEMPT, 
ID,Idaho,BAES,Educational Studies,Non-Licensure,0,EXEMPT, 
ID,Idaho,MAES,Educational Studies,Non-Licensure,0,EXEMPT, 
ID,Idaho,MEDID,Instructional Design,Non-Licensure,0,EXEMPT, 
ID,Idaho,MEDLT,Learning and Technology,Non-Licensure,0,EXEMPT, 
ID,Idaho,MAMEK6,Mathematics Education,Non-Licensure,0,EXEMPT, 
ID,Idaho,ENDELL,English as a Second Language,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
ID,Idaho,MAELLP12,English as a Second Language,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
ID,Idaho,MAME9,Foundational/Middle Grades Mathematics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
ID,Idaho,MAMEMG,Foundational/Middle Grades Mathematics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
ID,Idaho,MASE9,Foundational/Middle Grades Science,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
ID,Idaho,MASEMG,Foundational/Middle Grades Science,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
ID,Idaho,MAME12,Secondary Mathematics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
ID,Idaho,MAMES,Secondary Mathematics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
ID,Idaho,MASEB12,Secondary Science- Biology/Life Sciences,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
ID,Idaho,MASESB,Secondary Science- Biology/Life Sciences,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
ID,Idaho,MASECH12,Secondary Science- Chemistry,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
ID,Idaho,MASESC,Secondary Science- Chemistry,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
